topic,sentiment
use,0
delivery,1
connect happens great,0
don,0
buy,1
love amazon,2
order,2
prime,0
card,0
days,0
delivery,0
time,1
like,0
items,1
really,2
shop,2
like,1
wish list easily,0
search,1
great,1
new,0
shop,2
things,2
items,2
day,1
shopping,0
want,2
day,1
fix,1
app,1
amazon,1
like,0
love amazon,2
products,1
shopping,1
good,1
day,1
service,2
great,1
love amazon,2
prime,2
orders,1
page,1
great,2
delivery,2
just,2
search,0
just,2
update,0
order,0
use works great,2
new,0
use,0
time,1
need,1
things,2
app,0
easy,2
keeps,0
update,0
shopping,2
expensive send,2
good,1
account,1
love amazon,2
prime,1
don,2
really,1
love amazon,2
delivery super,2
items,1
easy return merchandise,2
customer,2
don,0
great,2
phone,1
like,2
orders,1
like,1
just,0
like,0
things,2
prime,2
amazon,1
amazon,1
useful shopping fan,1
want,0
orders,0
money,0
prime,0
products rarely,2
delivery,1
things,2
new,0
customer,0
items,0
delivery,0
great customer service,2
search,1
item,0
fast helpful,2
items,1
order,0
just,0
don,1
time,2
like,0
update,1
orders,1
need,1
love,2
items,2
love,2
customer,2
delivery,2
app,1
good,1
really,2
app,1
update,0
shopping,1
app,1
orders,1
shopping,2
delivery,1
prime,0
orders,0
update,0
amazon,1
search,1
service,2
account,1
update,1
amazon,2
love amazon,2
like,1
customer,0
amazon,2
like,2
service,2
doesn,0
service,2
buy,2
easy,2
items,0
fix,0
love,2
good,1
phone,1
days,0
order,2
delivery,1
app,2
phone,2
delivery,1
ve,0
time,2
phone,0
mode interested books,1
great,1
don,0
delivery,1
customer,2
shop,2
new,0
delivery,1
want,1
update,0
prices,2
need,2
orders,0
items,2
passwords,1
delivery,2
amazon,0
orders,1
time,0
prime,2
need,2
selection products great,2
item,0
like,1
just,0
way time,1
time,1
just,2
bar app,2
dollars stole bfs,0
prices,2
prime,2
efficient,2
drive,0
great,2
english,0
love app sad,2
app,0
want,1
days,0
high,1
search,0
prices,2
best playstore,2
delivery,1
customer,0
good,2
delivery,0
fix,1
delivery,1
good,2
y16 new updte,2
account,1
products,1
ve,0
shopping amazon sell,0
buy,1
need,2
orders,0
instructions drivers lie,1
phone,0
time,0
experience doesn,2
amazon,2
items,1
great,1
things,2
time,2
delivery,2
page,1
really,2
don,0
good,2
delivery,2
works needed,2
like,0
harms,1
prime,2
search,0
love,2
just,0
account,1
amazon,1
like,0
prices,2
good,2
buy,2
just,1
items,1
trying eventually,1
promised doesn quick,2
buy,1
time,1
app,2
prime,0
page,1
don,2
amazon,2
love,2
products,1
amazon,1
great app buy,2
shopping,0
prices,2
service,0
hassle,2
money,0
offer products,2
update,1
love,2
just,0
like,1
keeps,0
easy,2
love,2
search,0
app,0
service,0
love,2
want,0
update,0
great,1
orders,1
amazon,1
account,1
like fix worked,0
good,2
items,1
don,0
orders,0
want,1
shop,2
change,1
customer,2
fix,1
items,1
delivery,2
amazon,0
want,1
amazon,1
things,1
keeps,0
want,1
orders,1
time,0
delivery,2
don,2
buy,2
don,1
need,1
like,2
just,1
delivery,2
project,0
like,2
good,1
shop,2
delivery,0
delivery,2
delivery,0
use,2
prime,0
account,1
page,1
shopping,1
app,0
update,1
buy,2
orders,1
orders,0
don,0
use,2
amazon,0
amazon,2
items,1
items,2
prime,0
shopping,1
app,2
items,1
great,2
don,0
use,2
keeps,0
killing,0
products,1
just,1
loading,2
orders,1
don,0
need,2
search,1
update,0
good,2
shop,2
want,0
shop,2
service,2
use,1
like,0
don,2
work going trust,1
order,0
shopping,0
use,1
want,2
order,0
page,1
page,0
just,0
delivery,0
item,0
use,0
day,1
fix,1
good,1
use,2
don,1
orders,1
want,1
use,2
like,1
just,2
straight door good,2
orders,0
order,1
good,2
just,1
amazon,0
shop,2
amazon,1
item,0
search,0
love,2
fix,1
days,0
time,0
need,2
time ordering stuff,1
ship update delivered,2
app,0
buy,1
service,0
value,2
good,1
update,0
prime,1
prime,0
shopping,0
love,2
update,1
shopping,1
search,0
service,0
great,2
use,2
card,0
good,1
order,1
amazon,1
customer,2
shop,2
don,0
load cart save,0
prime,2
good,1
items,1
change,1
order,1
way,1
things,2
delivery,1
search,1
don,1
app,1
app,1
prices,2
amazon,2
order,0
customer,0
fix,1
order,2
easy stuff,1
fix,1
item,0
orders,0
shopping,1
order,1
update,0
love amazon,2
good,2
customer,0
great,2
things,2
love,2
prime,2
page,0
good,2
buy,2
items,0
just,0
great,2
want,1
settled,2
use,0
search,0
oftentimes account gets,0
orders,1
service,2
don,0
buy,1
amazon,0
want,0
don,2
pinnings acts,1
amazon,2
app,0
keeps,0
time,2
page,1
prime,0
just,2
easy,2
use,2
fix,1
great,1
items,2
items,2
fix,0
love,2
make,1
items,0
prime,2
just,0
shopping amazon,2
want,0
easy,2
shopping,2
order,0
order,0
day,1
shopping,1
items,0
items,0
need,2
items,1
orders,1
ve,0
amazon,0
customer,0
delivery,0
items,1
like,2
really,1
don,2
really,2
time fabulous,2
update,1
customer,0
prime,1
money,0
search,1
amazon,2
like,0
amazon,1
amazon,2
shopping amazon,2
want,1
items,1
items,2
products,2
delivery,0
just,1
page,1
use,0
keeps,0
keeps,0
service,2
preferred language english,0
items,2
upgraded,2
search,0
variety prices,1
fix,1
order,0
keeps,0
easy,2
don,1
million times,0
page,1
use,2
great problem settled,2
want,0
don,0
like,2
just,1
shopping,1
change,1
use,2
want,1
prime,2
money,0
like,1
shopping,1
order,1
item,0
shopping,0
delivery,0
use,1
items,2
wish member,2
need,2
want,2
like,1
use,0
want,0
page,1
search,0
day,1
payment lies delays,0
service,2
use,0
shopping,2
want,1
easy,2
just,1
shopping amazon,2
things,1
shopping amazon,2
account,1
ve,0
prices,2
days,0
usually awesome,1
days,0
purchase smartwatch,2
days,0
shopping,2
item,0
change,1
shopping,0
app,1
phone,0
days,0
prices,2
need,2
service,2
time,2
just tryei,2
freezing difficult browse,0
use,0
update,0
prices,2
use,1
app,2
time,0
shopping,2
shopping,0
shopping,1
good,2
prime,0
great,2
shopping,2
need,2
easy,2
amazon,0
products,2
great,2
use,2
card,0
prime,2
amazon,0
prime,1
don,0
money,0
change,1
shopping,2
great,2
prime,2
just,0
products,1
use,2
9o,0
item,0
service,0
ve,0
delivery,0
phone,1
prime,1
want,0
time,1
use,0
customer,0
delivery,2
fix,1
items,0
delivery,0
day,1
apps order,2
time,0
use,0
customer,0
shop,2
time,2
time,1
things,2
easy,2
phone,1
customer,0
search,1
need,1
prime,0
shipping great prices,2
items,1
search,0
items,1
way,1
prime,2
time,2
prices,2
delivery,0
prime,1
use,0
want,2
good,1
like,2
want,1
search,0
customer,0
like,0
ok lots great,2
time,1
search,1
item,0
prime,1
card,0
like,0
want,1
shop,2
keeps,0
search,0
items,2
app,1
easy,2
ve,0
whhaaaa,0
app,2
want,0
search,1
account,0
love,2
want,1
days,0
time,1
orders,0
don,0
use,0
don,0
easy,2
things,2
good,2
time,1
like,0
page,1
great,2
phone,2
regions randomly,1
update,1
account,0
really,1
item,0
amazon,0
new,0
update,0
good,2
new,0
order,0
update,1
page,0
shopping,0
live streams,2
hook,0
slow,2
love amazon,2
account,1
delivery,1
fix,1
easy,2
search,1
account,0
order,1
card,0
orders,1
keeps,0
delivery,2
need,1
delivery,2
products,2
things,2
shopping,2
items,2
time,2
app,1
order,0
delivery center founded,2
prime,1
delivery,2
days,0
item,0
use,1
time,2
like,0
order,2
time,0
deliveries,0
items,0
days,0
product field information,2
want,0
account,1
awful irrelevant items,0
year usually,2
orders,0
order,0
slow,2
want,1
ve,0
order,1
change,1
use,0
works lot,1
make,1
like,1
order,0
things,1
remove reviews,1
phone,0
support,0
days,0
amazon,0
order,2
prime,0
amazon,0
orders,1
days,0
shopping,1
orders,1
connect keeps,0
service,2
slows entire,0
orders,0
phone longer keeps,0
items,1
fha,0
delivery,0
fix,1
delivery,2
don,1
shopping,2
really,2
support,0
great,2
app,1
just,2
need,2
order,1
don,2
shop,2
shopping,1
shopping,0
app best playstore,2
like,0
new,0
like,0
don,2
service,2
order,0
amazon,2
good,2
orders,0
orders,1
buy,1
delivery,2
item,0
prime,1
things,2
account,1
orders,0
like,2
app,1
items,1
update,0
app,1
don,1
want,1
day,1
use,0
prime,0
easy,2
don,1
want,1
shopping,1
prime,1
delivery,2
page,0
order,1
orders,1
update,1
just,0
need,1
use,0
love,2
service,0
time,1
like,2
delivery,1
hard logout,1
delivery,0
tried using didnt,1
change,1
delivery,1
customer,0
app,0
want,0
time,0
update,1
just,1
delivery,1
really,2
prices fault,2
need,2
good,1
way,1
order,0
love,2
order,0
amazon,0
use,0
like,1
item,0
good,2
prime,2
order,1
phone,1
money,0
make,1
easy,2
amazon,2
just,1
shop,2
use,2
just,1
just,1
point errors sooo,2
search,0
account,1
delivery,1
items,0
use,0
time,2
products arrive damaged,0
items,1
use,1
don,1
order,1
page,1
account,0
receiving monthly,1
time,0
wasn notified,2
search,0
wish price fair,1
delivery,1
shop,2
like,1
longer works hangs,2
shopping great lately,2
just,0
shopping,0
orders,0
don,1
really,1
shopping amazon,2
items,2
item,0
don,0
keeps,0
delivery,0
just,0
like,2
don,2
items,0
page,0
title issues gains,1
keeps,0
need,2
change,1
delivery,1
order,0
customer,2
order,0
day,1
things,2
app,1
make dark,2
search,0
pure app,2
order,2
don,0
knocking long time,0
app,1
don,1
want,1
customer,0
time,0
just,0
item,0
customer,0
fix,1
new,0
ve,0
ve,0
easy,2
orders,1
order,1
just,0
prices,2
don,2
make,1
want,1
orders,1
order,1
order,2
app,1
search,0
amazon,0
page,1
products,1
like,2
delivery,0
items,1
orders,0
phone,2
use,1
order,2
app,2
buy,2
day,1
delivery,2
don,2
card,0
usually awesome having,1
orders,1
service,2
don,2
time,1
items,0
service,0
app,0
app,0
day,1
prime,1
card,0
time shopping buying,2
prime,0
order,2
loading slowly works,1
change,1
phalastain,0
just,1
phone,0
phone,1
insecurity questions app,1
use,0
ve,0
don,2
experience amazon extremely,2
shopping,0
ve,0
ve,0
like,2
customer,0
phone,0
time,1
delivery,0
long time usually,2
don,0
time,0
orders,1
items,1
good,2
shopping amazon,2
fix,1
shop,2
good,1
order,2
update,1
love amazon,2
great,1
items,1
search,0
account,1
shopping,1
prime,1
use,0
items,1
money,0
search bar,2
like,0
app,2
page,0
page,1
great,2
keeps,0
app,2
need,1
shopping,0
like,2
phone,0
prime,0
just,2
orders,1
new,0
use,2
app,1
prime,1
items,2
order,0
don,2
delivery,0
really,2
time,2
phone,0
don,1
service,0
want,1
order,1
app,0
delivery,0
amazon,1
time,2
scrolling great,2
need,1
orders,0
shopping,0
great,2
ve,0
prime,1
app,1
ordered permission did,1
app,1
app,0
use,1
phone,2
use,2
want,1
app,0
love best,2
ve,0
just,2
want,0
project,0
app,0
delivery,2
search,1
buy,2
time,0
amazon,1
order,1
shopping,2
amazon,1
pricing lots,2
money,0
want,2
update,1
page,1
app,2
phone,0
good,2
spanish reson,1
shopping,1
shopping amazon,2
search,1
good,1
prime,1
order,2
account,0
methods terrible experience,0
like,1
like,1
app,0
like,0
account,1
don,1
prime,0
easy,2
amazon,1
make,1
products,1
phone,0
need,1
shopping,1
phone,2
make,1
fix,0
amazon,2
just,0
time,0
account,0
items,1
make,1
good,1
products,2
necessary afford stuff,1
search,1
search,1
need,2
buy,2
good,2
use,2
make,1
just,0
keeps,0
don,2
buy,1
phone,1
shopping,1
shop,2
fix,1
order,0
update,0
shopping,1
page,0
ve,0
making shopping easy,2
shopping,1
good,2
phone,1
don,1
just,2
order,1
buy,1
search,1
easy,2
delivery,0
delivery,2
good difficult confusing,1
shopping amazon,2
delivery,2
shopping,2
just,1
use,1
use,1
customer,0
prime,0
items,2
account,0
app,2
app,2
prime,1
use,0
prime,0
time,1
easy,2
update,1
delivery,2
shopping,0
app,1
shopping,2
amazon,2
app,2
just,1
items,0
prime,0
fix,1
service,0
love,2
just,2
good,2
order,2
app,2
customer,2
just,1
like,1
search,0
update,0
like,1
don,2
weird useless annoying,0
shopping,1
shopping,1
delivery,1
items,1
orders,1
just,1
need,1
items,1
use,1
shopping,1
love,2
orders,0
good prices fault,2
use,0
time,1
update,0
use,2
just,2
use,1
update,1
love amazon,2
use,2
wanted change,2
amazon,2
search,0
app,0
amazon,1
shop,2
don,0
order,1
difficult chase,1
prime,2
app,2
customer,0
account,0
delivery,1
search,0
page,0
like,0
account,1
service,2
really,2
items,1
supporting dark,1
make,1
service,2
signing log,2
use,1
like,2
items,0
update,0
prices,2
keeps,0
looking need,2
keeps,0
day,1
just,0
prime,0
good,1
items,2
want,1
keeps,0
like,1
customer,0
customer,0
day,1
use,0
just,1
prime,1
keeps,0
page,1
like,1
like,0
order,1
just,1
proven thanks,2
don,2
great,1
keeps,0
service,2
delivery,2
delivery,1
app,2
need,1
order,0
like,0
fan new,1
money,0
new,0
just,0
don,1
app,2
use anymore bad,1
like,1
like,0
need,2
order,2
like,2
just stops working,1
service,2
search,1
want,1
card,0
search,0
delivery,0
ve,0
don,0
time,0
update,1
don,1
don,0
new interface user,1
easy,2
fix,1
app,0
app,1
love amazon,2
order,0
want,0
app,0
orders,0
customer,0
don,2
phone,2
shopping,1
make,1
items,2
shopping,1
days,0
service,0
rectified,1
items,2
shopping,0
want,0
shop,2
good,1
delivery,1
customer,0
fix,1
fix,1
page,1
orders,0
page,1
prime,0
like,1
phone,1
need,2
page,1
phone,0
buy,1
delivery,0
really,2
things,2
service,2
delivery,1
good,2
change,1
easy,2
page,1
amazon,2
delivery,2
search,1
delivery,1
locks shut,0
fix,1
like,1
app,1
delivery,0
don,1
don,0
fix,1
card,0
time,1
delivery,0
ve,0
like,0
order,1
customer,0
don,2
item,0
septic,0
like,1
customer,0
prime,0
shopping,0
items,1
slow bad,1
love,2
amazon,2
delivery,2
orders,1
great,1
use,0
prime,1
use,1
need,2
items,0
don,0
order,1
app,0
want,1
really,2
good,2
love,2
search,1
delivery,0
order,0
shop,2
time,2
amazon,2
update,1
delivery,2
love amazon,2
keeps,0
good application voice,1
page,1
love,2
time,1
shopping,0
jams times works,1
money,0
looked buy,2
time today,1
item,0
page,0
phone,1
app,1
really,1
item,0
delivery,2
don,0
just,2
really,2
phone,2
search,1
don,2
products,1
search,1
just,1
phone,0
use,2
shopping,0
amazon,0
amazon,2
orders,0
search,1
reveiw cart,2
like,0
things,1
search,0
app,1
don,0
make,1
search,1
orders deal quickly,2
amazon,1
time,0
orders,0
way,1
use,1
app,2
service,2
need got,2
day,1
app,2
like,2
ve,0
love amazon,2
items,1
customer,0
amazon,1
time,0
search,1
items,1
time,2
update,0
time,2
update,0
item,0
freezes way keeps,0
update,0
update,1
items,0
phone,0
use,1
want,2
don,0
account,1
really,2
good,2
easy,2
amazon,1
like,0
fix,1
prime,0
update,0
thank great thanks,2
phone,0
don,0
search,1
shopping,0
app,0
customer,0
items,2
delivery,2
service,2
order,1
phone,1
amazon,0
need,1
really,1
want,2
app,2
item,0
works needed,2
pisses really need,1
money,0
fix,1
amazon,1
customer,2
lately keeps knocking,0
order,1
account,0
prime,0
prime,1
orders,0
service,0
love isn,2
delivery,0
order,2
time,2
service,2
great,2
app,0
amazon,1
customer,2
products,2
great,1
time,0
shop,2
want,0
prime,0
easy,2
time,1
app,2
shop,2
streams,2
keeps,0
easy,2
easy,2
prime,1
search,1
page,0
like,2
app,0
update,1
phone,0
account,1
delivery,1
search,2
delivery,2
delivery,0
great,2
card,0
love little bit,2
use,1
shopping,1
money,0
update,1
app,2
just,0
phone,0
customer,0
good,1
store lol don,2
prime,1
orders,0
really,1
love,2
account,1
amazon,0
good,2
good,1
app,2
use,2
level good,2
messed delivery,2
good,1
page,1
use,1
buy,1
order,2
purchases bad,2
don,2
service,0
items,1
items,2
delivery,2
customer,2
shop,2
search,1
hungry app,1
time,0
search,0
service,0
buy,2
like,0
item,0
don,1
phone,0
delivery,1
update,1
don,1
shopping,1
buy,1
search,1
customer,2
don,2
use,1
need,2
items,1
need shipping fast,2
account,0
like,0
need,1
like,0
order,1
really,1
really,2
amazon,1
shopping amazon isn,2
like,0
amazon,2
love amazon,2
app,1
order,1
time,2
main screen intention,1
good,1
app,1
service,0
account,1
items,2
app,2
orders,0
phone,0
buy,1
want,1
fix,0
ve,0
item,0
order,0
prime,1
delivery,1
resolved satisfactory,2
card,0
update,0
order,0
like,1
page,0
don,2
good,2
app,2
time,2
shopping,0
fix,1
things,2
don,0
prime,1
items,1
search,1
like,2
time,2
use,1
search,1
want,2
item,0
money nice,2
service,2
like,0
shopping,0
love speedy,2
search,1
use,2
use,1
new,0
update resolved,2
use,0
use,0
phone,2
prime,0
products,1
use,2
want,1
update,1
time,2
day,1
delivery,2
love,2
need,1
ve,0
need,1
use,1
customer,0
service,0
just,0
just,0
shop,2
amazon,1
google material thanks,2
amazon,0
time,0
search,0
change,1
love amazon,2
fix,1
don,0
want,2
update,1
want,1
items,0
delivery,0
service,0
great,1
shopping,2
products,2
change,1
change,1
prime,2
shopping,1
great,2
delivery,2
change,1
don,0
time,1
just,1
point tskfyu anhour,2
shopping,1
day,1
don,0
delivery,2
want,2
house spider,0
dissatisfied customer,1
make,1
account,1
shop,2
time,2
fix,1
just,2
phone,1
time,2
amazon,0
service,0
easy,2
search,0
items,2
use,0
love,2
shopping,1
item,0
time,0
money,0
order,2
really,1
delivery,1
just,0
delivery,0
wish dark mode,2
like reveiw cart,2
search bar,1
time,1
shop,2
amazon,0
don,2
time,1
search,1
orders,1
make,1
shopping,0
orders,0
use,0
don,2
fix,0
good,1
mix albums sketch,1
amazon,0
really,1
need,1
want,0
think good value,2
products,2
change,1
shopping amazon,2
search,0
keeps,0
need,2
service,0
just,1
use,1
prime,2
fix,1
just,2
app,0
search,1
remove option open,1
search,1
update,0
products,2
delivery,0
want,2
great,2
new,0
want,1
good,1
like,0
day,1
don,2
customer,0
prime,1
money,0
good,2
just,1
good,2
update,0
item,0
account,1
good,1
page,1
really,2
great,1
past days gliching,2
good,2
time,0
orders,0
decent business,2
use,1
use,1
use,1
things,1
things,2
updates,2
map disappeared amazon,1
need,1
right place,2
search,1
great customer service,2
products,1
google,2
delivery,2
update,0
customer,2
don,1
app,0
phone,1
phone,0
want,0
item,0
just,2
need,2
investment,2
shopping,2
just,0
time,0
items,1
shopping,0
keeps,0
intern enternet,2
update,0
prices,2
don,0
want,0
phone,0
shopping amazon,2
use,0
don,0
prime,0
like,2
shopping,1
amazon,0
prime,2
fix,1
like,2
days,0
buy,2
amazon expect mid,1
items,2
like useful shopping,1
fix,1
returns,2
just,2
item,0
really,1
amazon,1
good product,2
shop,2
really,2
search,0
prime,2
update,0
formatted properly,2
delivery,0
use,2
constantly terrible freezing,0
account,1
delivery,0
don,0
really,1
amazon,2
need,1
items,0
buy,1
buy,1
like,0
just,2
like,0
app,2
delivery,2
delivery,1
fix,1
easy,2
things,1
shopping,2
like,1
card,0
like,1
reasonable,2
items,1
search,1
search,0
day,1
use,2
like,2
easy,2
customer,0
app,1
use,2
going good enjoy,2
like speedy delivery,2
amazon,2
amazon,0
app,0
like,0
instructions package,1
phone,2
items,1
freezing far tell,1
products,2
items,0
shopping,2
like,2
update,0
fix,1
ve,0
delivery,2
great,2
delivery,1
love amazon,2
don,0
delivery,0
app,1
use,2
prime,0
delivery,1
making healthy,1
day,1
delivery,0
customer,0
app,0
pain getting,1
app,1
shopping amazon,2
service,0
really want absolutely,0
love amazon,2
love little bit,2
shopping,2
order,0
want,0
need,1
search,1
search,0
phone,2
good,1
want,1
order,2
good,1
customer,0
just,2
order,0
prime,1
like,0
buy,1
way,1
just,2
ve,0
money,0
make,1
shop,2
fix,1
don,0
things,2
phone,1
update,1
shopping,2
delivery,0
service,0
page,1
item,0
items,2
really,2
amazon,0
page,1
want,1
shopping,2
delivery,1
time,0
need,1
delivery,1
update,0
experiences amazon shopping,2
search,1
new,0
account,1
easy,2
want,2
use,0
progres,1
great,1
like,1
update,0
service,2
want,0
amazon,0
time,2
app,1
like,2
order,0
just,2
customer,0
app,1
order,0
shopping,1
don,0
items,0
delivery,0
just,0
products,2
orders,0
good experience problem,2
wow really,0
don,1
prime,0
order,1
don,2
order,2
want,1
shopping,2
phone,1
button,1
shopping,2
delivery,2
amazon,0
change,1
fix,1
orders,0
2023 add,1
shopping,2
